"",SUID,GeneName,Betweenness,Stress,Degree,Radiality,Bridging,Centroid,Closeness,Eccentricity,EigenVector
1510,1572,NR3C1,3840.619552,150280,510,3.208540218,4.462143299,-299,0.000277,0.333333333,0.027786144
1511,1573,SYNJ2,335.2311299,11984,119,3.054121152,6.246113201,-610,0.000255,0.333333333,0.007279033
1512,1574,PIK3C2B,1689.384805,57086,286,3.124627607,5.585549407,-468,0.000265,0.333333333,0.015504339
1513,1575,RARA,2252.410524,81122,371,3.151439921,4.715317771,-414,0.000269,0.333333333,0.019774321
1514,1576,PDK1,1668.203813,61432,285,3.130585899,5.967225297,-456,0.000266,0.333333333,0.017995934
1515,1577,IGBP1,864.236642,32660,207,3.096822244,5.910610156,-524,0.000261,0.333333333,0.013281565
1516,1578,DNAJC7,253.9631504,11092,121,3.056107249,5.54136268,-606,0.000255,0.333333333,0.008820792
1517,1579,TFAP2C,2180.702029,86838,336,3.158887786,5.633065359,-399,0.00027,0.333333333,0.02208162
1518,1580,CRKL,1885.996431,81880,369,3.157398213,4.504833369,-402,0.000269,0.333333333,0.022216735
1519,1581,ATF2,3088.478445,135216,469,3.199106256,4.421887451,-318,0.000276,0.5,0.028231505
1520,1582,RNASEH2A,1669.001848,87844,378,3.184210526,3.844969619,-348,0.000273,0.5,0.031139755
1521,1583,FEN1,3036.158162,160576,561,3.23733863,3.539334,-241,0.000282,0.5,0.040241473
1522,1584,INPP5B,1256.361659,45278,239,3.11122145,6.251925241,-495,0.000263,0.333333333,0.015094039
1523,1585,CTBP1,585.7208476,26328,209,3.089870904,4.481175231,-538,0.00026,0.333333333,0.013388319
1524,1586,FHL2,1442.671155,43252,219,3.101787488,7.134046788,-514,0.000262,0.333333333,0.012569094
1525,1587,POLE,703.6790703,33500,267,3.11817279,3.634895469,-481,0.000264,0.333333333,0.021511279
1526,1588,BUB1,1891.640392,116790,480,3.208043694,3.098861533,-300,0.000277,0.5,0.036581396
1527,1589,PPP2R2A,2135.664179,95124,385,3.169811321,4.697037161,-377,0.000271,0.333333333,0.025658347
1528,1590,E2F6,470.2881828,22230,181,3.083416087,4.729636432,-551,0.000259,0.333333333,0.013981515
1529,1591,LEPR,594.0688704,23594,180,3.082423039,5.281594735,-553,0.000259,0.333333333,0.011152884
1530,1592,SGMS1,4719.979876,179876,485,3.22591857,5.684169314,-264,0.00028,0.333333333,0.030329796
1531,1593,PIK3CD,3585.59855,134532,461,3.195630586,4.88560111,-325,0.000275,0.333333333,0.025052777
1532,1594,VRK1,7263.046391,356000,893,3.336643496,3.300304671,-41,0.000299,0.333333333,0.054668496
1533,1595,PIP5K1B,2919.692177,108760,389,3.175273088,5.356963722,-366,0.000272,0.333333333,0.023523581
1534,1596,PIK3C2G,347.8469245,9224,112,3.047666336,6.150703983,-622,0.000254,0.333333333,0.005815272
1535,1597,TEP1,948.8271694,27064,184,3.084409136,7.041078191,-548,0.000259,0.333333333,0.009993796
1536,1598,AGPS,2090.882865,97110,382,3.172790467,4.908107607,-371,0.000272,0.333333333,0.027346723
1537,1599,SCAF11,1961.052489,92856,368,3.170307845,4.6227224,-376,0.000271,0.333333333,0.024298761
1538,1600,SLC9A3R1,951.8800546,26394,177,3.08142999,7.459702107,-555,0.000259,0.333333333,0.009931777
1539,1601,SNRK,3084.210414,143960,461,3.205561072,4.609656699,-305,0.000277,0.333333333,0.029221598
1540,1602,SMAD4,3394.022899,154490,500,3.205064548,4.160371022,-306,0.000277,0.333333333,0.029603444
1541,1603,GABPB1,947.4400047,47216,279,3.126613704,4.433998842,-464,0.000265,0.333333333,0.022452017
1542,1604,ICK,1037.846705,49706,291,3.131082423,4.081860566,-455,0.000266,0.333333333,0.019622065
1543,1605,NCAPD2,2122.169567,107784,463,3.195630586,3.581284002,-325,0.000275,0.333333333,0.033540134
1544,1606,AURKB,3278.346036,171328,615,3.244786495,3.241866374,-226,0.000283,0.5,0.041762636
1545,1607,REL,2342.008836,88540,352,3.160377358,5.563299471,-396,0.00027,0.333333333,0.021001734
1546,1608,ATM,7812.966619,262858,643,3.268123138,5.319485396,-179,0.000287,0.5,0.034625094
1547,1609,PKN2,4291.200429,183490,530,3.233862959,4.714660641,-248,0.000281,0.333333333,0.032694761
1548,1610,INPP5D,2184.626823,75400,353,3.147467726,4.663340654,-422,0.000268,0.333333333,0.016699643
1549,1611,SMC3,5055.514961,244870,639,3.267130089,3.958032158,-181,0.000287,0.333333333,0.041428041
1550,1612,CCNB2,1471.910709,85016,436,3.183217478,2.955780916,-350,0.000273,0.333333333,0.032740778
1551,1613,WHSC1,3148.238624,143926,484,3.215988083,4.61291533,-284,0.000278,0.5,0.03559468
1552,1614,CENPA,2789.187238,147232,576,3.229890765,3.065529423,-256,0.000281,0.333333333,0.039439108
1553,1615,MYBL2,1774.076318,87066,420,3.176266137,3.633742874,-364,0.000272,0.333333333,0.030718016
1554,1616,RLF,3874.398674,165804,503,3.222939424,4.691728162,-270,0.000279,0.333333333,0.031079723
1555,1617,POLD3,2706.734274,118476,437,3.196623635,4.82167837,-323,0.000275,0.333333333,0.032632584
1556,1618,KIFC1,767.9964231,43516,292,3.136544191,3.234161884,-444,0.000266,0.333333333,0.024430474
1557,1619,CKS1B,1752.131086,105622,430,3.203078451,3.44911533,-310,0.000276,0.333333333,0.035981326
1558,1620,PIP4K2A,3494.818765,143732,427,3.19612711,5.486973074,-324,0.000275,0.333333333,0.026995113
1559,1621,ATG13,321.5620117,10134,114,3.049155909,6.291186193,-618,0.000255,0.333333333,0.006174277
1560,1622,CDK9,3466.126167,142816,493,3.208540218,4.494855263,-299,0.000277,0.333333333,0.02979551
1561,1623,SYF2,747.1800034,29544,201,3.092353525,5.432920029,-533,0.00026,0.333333333,0.012595839
1562,1624,JUN,8069.522725,281334,723,3.281032771,4.354848988,-153,0.000289,0.333333333,0.036090336
1563,1625,TROAP,1761.164506,75170,360,3.161866931,4.512991145,-393,0.00027,0.5,0.027019093
1564,1626,DNMT1,4685.190387,228050,673,3.275571003,3.710381287,-164,0.000288,0.333333333,0.045560071
1565,1627,IFI16,1738.47421,75092,349,3.149950348,4.437730502,-417,0.000268,0.333333333,0.021019011
1566,1628,CCND3,1625.017521,72126,366,3.150943396,4.289430326,-415,0.000269,0.333333333,0.02322651
1567,1629,GADD45A,1144.237122,42604,252,3.109235353,5.212278919,-499,0.000263,0.333333333,0.015380097
1568,1630,JAK1,4117.0428,168410,570,3.227408143,3.973086317,-261,0.00028,0.5,0.030180325
1569,1631,NR1D2,1755.855684,77084,336,3.152432969,4.769260167,-412,0.000269,0.333333333,0.020927104
1570,1632,MCM7,2762.809364,163604,727,3.24428997,1.965713182,-227,0.000283,0.5,0.0417338
1571,1633,CKS2,4194.721785,215914,736,3.271598808,2.821676028,-172,0.000287,0.333333333,0.045510615
1572,1634,PTGS2,1806.269355,65588,301,3.134061569,5.516109072,-449,0.000266,0.333333333,0.017284639
1573,1635,THRB,2353.704918,88686,354,3.161866931,5.374960166,-393,0.00027,0.333333333,0.022202401
1574,1636,PIK3CG,2421.071631,106170,409,3.168321748,4.412982225,-380,0.000271,0.333333333,0.022519397
1575,1637,TERF2IP,3675.829799,137788,431,3.191161867,5.585589302,-334,0.000274,0.5,0.025828557
1576,1638,BAK1,579.590432,23018,187,3.082423039,5.087631906,-553,0.000259,0.333333333,0.01159876
1577,1639,DUT,5498.246741,271268,710,3.29245283,3.873199755,-130,0.000291,0.5,0.047798806
1578,1640,PIK3C3,7255.379348,276710,638,3.279543198,5.203586054,-156,0.000289,0.333333333,0.038444907
1579,1641,KIF2C,2133.027674,125186,533,3.21102284,2.794833252,-294,0.000278,0.5,0.036450708
1580,1642,IFNA1,284.7866963,6890,91,3.039721946,7.484881895,-638,0.000253,0.333333333,0.004868426
1581,1643,ESR2,833.5236608,29416,209,3.091857001,5.285742194,-534,0.00026,0.333333333,0.011989726
1582,1644,NUDT1,1831.153743,83518,352,3.167825223,4.911080353,-381,0.000271,0.333333333,0.028503703
1583,1645,CCR4,602.2852643,16716,134,3.063555114,7.592512217,-591,0.000256,0.333333333,0.007911487
1584,1646,MARK2,1456.453525,60074,294,3.134558093,5.21371763,-448,0.000266,0.333333333,0.01943342
1585,1647,PRIM1,3865.351388,206590,741,3.265143992,2.571033507,-185,0.000286,0.5,0.04476385
1586,1648,PI4KB,2704.619778,106966,364,3.168321748,5.835537031,-380,0.000271,0.333333333,0.022307819
1587,1649,CDK6,3181.229998,149070,525,3.218967229,4.063424548,-278,0.000279,0.333333333,0.034369337
1588,1650,CHAF1A,1713.550216,92998,448,3.190665343,3.230435026,-335,0.000274,0.333333333,0.033786755
1589,1651,TRAIP,1032.826453,41482,293,3.128599801,4.105347204,-460,0.000265,0.333333333,0.022316055
1590,1652,UGCG,1525.113023,62286,289,3.134558093,5.463529241,-448,0.000266,0.333333333,0.01797761
1591,1653,NCOA6,1681.03634,65042,291,3.134061569,5.852415456,-449,0.000266,0.333333333,0.018663274
1592,1654,NCOA2,3793.658359,147788,499,3.206057597,4.536677219,-304,0.000277,0.333333333,0.028107062
1593,1655,REV3L,2472.659255,102910,372,3.175769613,5.27002681,-365,0.000272,0.333333333,0.023980404
1594,1656,PRKAB2,540.5397071,17252,148,3.06653426,6.197957763,-585,0.000257,0.333333333,0.008704367
1595,1657,PDE9A,473.0483489,18486,148,3.069016882,6.017922807,-579,0.000257,0.333333333,0.009466922
1596,1658,IL3,286.1522775,8838,105,3.04468719,6.201550834,-626,0.000254,0.333333333,0.005888718
1597,1659,NUP50,1719.952117,87430,384,3.169811321,4.309631582,-377,0.000271,0.5,0.028539892
1598,1660,RPS6KA3,1556.841156,65390,302,3.140019861,5.182226703,-437,0.000267,0.333333333,0.018555159
1599,1661,STMN1,829.7707114,51048,304,3.146474677,3.460712252,-424,0.000268,0.333333333,0.027180967
1600,1662,CD19,812.1296545,30084,217,3.095332671,4.744421184,-527,0.000261,0.333333333,0.010809303
1601,1663,CDIPT,997.2413171,29732,178,3.082919563,7.265607789,-552,0.000259,0.333333333,0.010133302
1602,1664,TFDP2,950.9266033,44606,259,3.111717974,4.71228627,-494,0.000263,0.333333333,0.018180912
1603,1665,CHUK,4739.318717,202662,586,3.246276068,4.400033041,-223,0.000283,0.333333333,0.035089969
1604,1666,NDC80,1728.595613,107738,504,3.198113208,2.524458751,-320,0.000276,0.333333333,0.035275217
1605,1667,ZBTB25,1567.007317,57726,282,3.126613704,5.792167291,-464,0.000265,0.333333333,0.016663046
1606,1668,MCM5,3063.22111,146412,562,3.2224429,3.355591962,-271,0.000279,0.333333333,0.036187505
1607,1669,PDS5B,1245.628966,61108,313,3.138530288,4.189897922,-440,0.000267,0.333333333,0.021242664
1608,1670,TRIP13,3299.22019,163810,530,3.233862959,3.947713857,-248,0.000281,0.333333333,0.039113042
1609,1671,RAD21,4860.551081,250228,655,3.269612711,3.946925448,-176,0.000287,0.333333333,0.043415145
1610,1672,FCGR3A,472.1846165,15808,141,3.063555114,6.039661272,-591,0.000256,0.333333333,0.007754514
1611,1673,RFC5,2334.955443,117282,461,3.200595829,3.869175182,-315,0.000276,0.5,0.034402924
1612,1674,WDHD1,1521.279483,79326,419,3.172790467,3.231581549,-371,0.000272,0.5,0.030477794
1613,1675,UBE3A,4771.138728,210194,564,3.250248262,4.737111393,-215,0.000284,0.333333333,0.035423622
1614,1676,PGF,982.3785855,32340,196,3.090367428,6.722715177,-536,0.00026,0.333333333,0.01143649
1615,1677,SPAG5,735.43828,45908,341,3.145978153,2.435432667,-425,0.000268,0.333333333,0.027188475
1616,1678,NUP205,3417.57551,174610,519,3.2408143,4.44986168,-234,0.000282,0.333333333,0.040342479
1617,1679,RAD51D,158.7396468,4926,81,3.028301887,6.51205896,-660,0.000252,0.333333333,0.005336143
1618,1680,ABL1,5668.409985,215428,582,3.247765641,4.966270107,-220,0.000283,0.5,0.033632181
1619,1681,MCM4,3641.979673,190576,607,3.254716981,3.581823506,-206,0.000284,0.333333333,0.043216214
1620,1682,PELP1,655.8625469,26498,170,3.077457795,6.111940661,-563,0.000258,0.333333333,0.010986983
1621,1683,PIP4K2B,779.4073941,28848,194,3.090367428,5.729586627,-537,0.00026,0.333333333,0.012176632
1622,1684,CYTH2,384.9040721,12974,129,3.060079444,6.300285641,-598,0.000256,0.333333333,0.007519685
1623,1685,HMGB2,5781.477179,264556,730,3.289473684,3.739655136,-136,0.00029,0.5,0.046725244
1624,1686,CDC7,6468.343301,301430,769,3.309334657,3.805327969,-96,0.000294,0.333333333,0.049724113
1625,1687,POLA2,1485.950132,78498,439,3.170804369,2.862594047,-375,0.000271,0.5,0.029361603
1626,1688,ACIN1,2877.081971,99344,360,3.167328699,6.138475683,-382,0.000271,0.333333333,0.02190674
1627,1689,ETV4,1080.829239,35736,220,3.100297915,6.164284033,-517,0.000261,0.5,0.013785751
1628,1690,TBXAS1,877.2373655,27498,179,3.08142999,6.686192919,-555,0.000259,0.333333333,0.009835117
1629,1691,NFKB1,5476.16901,199738,596,3.238331678,4.458805931,-239,0.000282,0.333333333,0.030249297
1630,1692,RBBP7,2875.599415,129522,457,3.200099305,4.578098062,-316,0.000276,0.5,0.030840543
1631,1693,TNFSF12,188.7918089,5398,78,3.016881827,6.603096941,-678,0.00025,0.333333333,0.003395217
1632,1694,CDT1,2448.53127,108378,430,3.194141013,4.498096509,-328,0.000275,0.333333333,0.032244488
1633,1695,RPS6KB1,3169.259817,152208,512,3.218470705,4.208187571,-279,0.000279,0.333333333,0.033350473
1634,1696,DDX17,1136.108285,43774,261,3.112711023,4.892710511,-492,0.000263,0.333333333,0.015619476
1635,1697,HNRNPA1,656.5136984,33302,262,3.103773585,3.333631991,-510,0.000262,0.333333333,0.01643371
1636,1698,CASP10,541.3180574,17008,187,3.068520357,3.88124276,-581,0.000257,0.333333333,0.007845676
1637,1699,CD79B,801.3502636,28786,234,3.093346574,4.024278305,-531,0.00026,0.333333333,0.010797631
1638,1700,GSK3B,3718.67419,198746,491,3.204568024,4.554036706,-307,0.000277,0.333333333,0.030508525
1639,1701,NEK2,2811.677591,141948,510,3.221449851,3.941324282,-273,0.000279,0.5,0.036965779
1640,1702,PRKD3,1581.831416,69026,309,3.142502483,5.318984663,-432,0.000267,0.333333333,0.020294138
1641,1703,PAXIP1,3731.781416,169160,503,3.227408143,4.798510873,-261,0.00028,0.333333333,0.035574845
1642,1704,MUC2,305.0382228,9448,99,3.046176763,7.475635437,-626,0.000254,0.333333333,0.006337707
1643,1705,STIL,1094.797765,75232,445,3.178252234,2.06213924,-360,0.000273,0.333333333,0.032074566
1644,1706,SMC4,1740.670327,97240,425,3.182224429,3.557703525,-352,0.000273,0.333333333,0.032136906
1645,1707,ING1,2753.161753,103070,352,3.167328699,6.420303112,-382,0.000271,0.333333333,0.024243899
1646,1708,PIKFYVE,2864.836214,113756,395,3.182224429,5.233970881,-352,0.000273,0.333333333,0.023913816
1647,1709,PIAS4,647.7518438,23738,179,3.079940417,5.666836272,-558,0.000259,0.333333333,0.010875526
1648,1710,RAD52,1472.485285,59244,283,3.131578947,5.582649372,-454,0.000266,0.333333333,0.018506277
1649,1711,RBL1,2247.832997,112906,509,3.194141013,3.156445693,-328,0.000275,0.5,0.032444481
1650,1712,TMEM194A,1424.639956,85856,366,3.177259186,4.00573687,-362,0.000272,0.333333333,0.031633938
1651,1713,NRIP1,2310.704301,88902,362,3.160377358,5.145356666,-396,0.00027,0.333333333,0.021771272
1652,1714,PMAIP1,1280.625441,50512,256,3.11817279,5.435146618,-481,0.000264,0.333333333,0.016211913
1653,1715,TXK,2247.858601,86788,358,3.155412115,5.112711164,-406,0.000269,0.333333333,0.020539886
1654,1716,SH2D1A,1507.566053,54264,279,3.123138034,5.436814708,-471,0.000265,0.333333333,0.015840194
1655,1717,PRMT1,2818.3979,128696,476,3.201092354,4.160764952,-314,0.000276,0.333333333,0.031563888
1656,1718,PTTG1,2581.08423,118692,457,3.200099305,4.193828708,-316,0.000276,0.333333333,0.033254159
1657,1719,MED1,2133.458161,102274,407,3.179245283,4.286066085,-358,0.000273,0.333333333,0.027275167
1658,1720,TAF5,1666.303174,86736,395,3.17428004,3.796757441,-368,0.000272,0.5,0.02955192
1659,1721,KIAA0101,3340.350997,168050,572,3.240317776,3.647332423,-235,0.000282,0.333333333,0.040360566
1660,1722,LMNB1,3154.090436,168232,627,3.238828203,2.954292021,-238,0.000282,0.333333333,0.04119525
1661,1723,MAP3K5,3642.02416,138852,499,3.2040715,4.391095454,-308,0.000276,0.333333333,0.027548573
1662,1724,BIRC3,3364.31579,119004,451,3.184707051,4.704544353,-347,0.000274,0.333333333,0.022424583
1663,1725,HMGB1,4921.626699,206932,583,3.245283019,4.641579124,-225,0.000283,0.333333333,0.03713074
1664,1726,BTG2,739.3192147,22744,166,3.07795432,6.705558989,-562,0.000258,0.333333333,0.009062072
1665,1727,GPX1,1203.289483,32522,199,3.090863952,7.064235452,-533,0.00026,0.333333333,0.009502853
1666,1728,TIMELESS,676.8023471,42218,314,3.135054618,2.71131679,-447,0.000266,0.333333333,0.025083012
1667,1729,AKT1,3933.556285,159846,574,3.220456802,3.756604193,-275,0.000279,0.333333333,0.029526915
1668,1730,HSP90B1,356.2007266,15546,150,3.068023833,4.893110007,-582,0.000257,0.333333333,0.009682663
1669,1731,MSH4,304.1817978,10606,83,3.034260179,8.444195091,-650,0.000253,0.333333333,0.005050527
1670,1732,MBD4,669.1054736,33360,213,3.100794439,4.984764989,-516,0.000261,0.333333333,0.015437538
1671,1733,NCOA1,3332.673958,129344,465,3.19265144,4.505230117,-331,0.000275,0.333333333,0.025238527
1672,1734,MAD2L1,5052.362341,257460,716,3.291459782,3.430671393,-132,0.000291,0.5,0.048149358
1673,1735,CCNF,729.9951124,37352,291,3.124131082,3.176716478,-469,0.000265,0.333333333,0.022239134
1674,1736,IKBKB,1900.70751,83420,391,3.160873883,3.999263805,-395,0.00027,0.333333333,0.022461508
1675,1737,CDC20,6204.883069,289254,776,3.304865938,3.492653461,-105,0.000293,0.5,0.048639023
1676,1738,PAWR,639.3127895,29808,200,3.09285005,5.282642444,-532,0.00026,0.333333333,0.0143614
1677,1739,GATA4,424.3190512,13620,126,3.05958292,6.844218906,-599,0.000256,0.333333333,0.007663027
1678,1740,RRM2,1314.75627,74090,364,3.170307845,3.607803738,-376,0.000271,0.333333333,0.030283022
1679,1741,FLNA,1568.411929,52086,286,3.120655412,5.064140601,-476,0.000264,0.333333333,0.014313027
1680,1742,MLH3,271.1996937,10194,118,3.05163853,5.636928572,-614,0.000255,0.333333333,0.007700821
1681,1743,USF2,1273.472031,42916,232,3.108242304,6.377388665,-501,0.000262,0.333333333,0.013680786
1682,1744,KIF20B,3013.582762,149534,600,3.226415094,3.079807016,-263,0.00028,0.5,0.038674006
1683,1745,PCBP4,243.9106794,4986,72,3.021350546,9.212489059,-667,0.000251,0.333333333,0.003318173
1684,1746,CDKN3,2135.187373,108466,442,3.200595829,3.772334494,-315,0.000276,0.333333333,0.034389278
1685,1747,MAP2K7,835.3359833,32120,252,3.109235353,4.117897663,-499,0.000263,0.333333333,0.015419822
1686,1748,CCNB1,3892.72902,212666,772,3.272095333,2.356358023,-171,0.000287,0.333333333,0.045722073
1687,1749,PIP5K1A,2285.357557,93570,363,3.164846077,5.281629568,-387,0.000271,0.333333333,0.024198206
1688,1750,BBC3,515.0594491,14822,123,3.053624628,7.721601391,-611,0.000255,0.333333333,0.006357804
1689,1751,ZMIZ2,479.5027454,17028,150,3.067527309,5.706667007,-583,0.000257,0.333333333,0.008699864
1690,1752,RFC4,3273.836191,209938,827,3.276564052,1.792634395,-162,0.000288,0.333333333,0.047542407
1691,1753,DAP3,945.5205577,36940,222,3.102780536,5.507362045,-512,0.000262,0.333333333,0.014361497
1692,1754,TRIAP1,1400.257281,52260,266,3.123138034,5.656131426,-471,0.000265,0.333333333,0.018192028
1693,1755,PIK3R1,9930.036133,355234,802,3.311320755,4.354509309,-92,0.000294,0.333333333,0.03988459
1694,1756,ETS2,1173.422791,45452,254,3.113704071,5.234328954,-490,0.000263,0.5,0.015097556
1695,1757,TAP1,595.6199642,20532,181,3.07795432,4.769168874,-562,0.000258,0.333333333,0.009009781
1696,1758,FASLG,1284.481738,48194,269,3.11817279,5.224918502,-481,0.000264,0.333333333,0.015207346
1697,1759,EXO1,1814.246063,100144,451,3.194141013,3.178798515,-328,0.000275,0.333333333,0.034558837
1698,1760,EPHB4,727.0260205,23454,167,3.078450844,6.685948104,-561,0.000258,0.333333333,0.009577248
1699,1761,SPP1,1471.981968,62040,274,3.128599801,5.518679208,-460,0.000265,0.333333333,0.017182726
1700,1762,CTSD,719.3827496,24726,180,3.082423039,5.882145911,-553,0.000259,0.333333333,0.009747308
1701,1763,CASP3,2888.796678,125106,482,3.193644489,4.147717904,-329,0.000275,0.5,0.029539321
1702,1764,RPA2,3019.886352,126288,478,3.195134062,4.217246162,-326,0.000275,0.5,0.029861846
1703,1765,REPS2,523.4381053,23720,185,3.084409136,4.721183955,-549,0.000259,0.333333333,0.011528178
1704,1766,EHMT2,1248.395772,48384,253,3.117676266,5.81490243,-482,0.000264,0.333333333,0.016480285
1705,1767,ERG,3092.513803,134272,385,3.17775571,5.996960529,-361,0.000272,0.333333333,0.025026339
1706,1768,MCM2,4143.108609,210812,650,3.268619662,3.482690168,-178,0.000287,0.5,0.044740226
1707,1769,IFNB1,328.1861121,11308,130,3.057596822,5.47392771,-603,0.000256,0.333333333,0.008078147
1708,1770,CD28,1119.441429,40442,251,3.106752731,4.80721863,-504,0.000262,0.333333333,0.013342051
1709,1771,POLA1,3046.879407,152646,565,3.227904667,3.468119785,-260,0.00028,0.333333333,0.038299451
1710,1772,FDXR,1013.389277,29214,184,3.08490566,7.130566404,-547,0.000259,0.333333333,0.010237084
1711,1773,OIP5,5440.040337,243128,591,3.275571003,5.031877121,-164,0.000288,0.5,0.044357678
1712,1774,CAV1,1493.518971,59338,295,3.122144985,4.809577293,-473,0.000264,0.333333333,0.015763017
1713,1775,SPDEF,345.2429835,11308,127,3.055610725,5.326731806,-607,0.000255,0.333333333,0.007267568
1714,1776,TNFRSF10C,315.4599218,8700,98,3.042204568,7.808870829,-633,0.000254,0.333333333,0.005255219
1715,1777,KIF23,3485.08521,176462,560,3.245283019,3.868536457,-225,0.000283,0.333333333,0.041176037
1716,1778,MAPK14,6668.212115,292452,782,3.2959285,3.688255581,-123,0.000291,0.5,0.04308488
1717,1779,MUC1,5420.124932,218916,533,3.253723932,5.538521542,-208,0.000284,0.333333333,0.035962849
1718,1780,KAT2B,2096.523372,84602,366,3.149950348,4.666383763,-417,0.000268,0.333333333,0.019995528
1719,1781,CEBPA,3305.415562,117696,415,3.179741807,5.424574373,-357,0.000273,0.333333333,0.023830784
1720,1782,LCP1,2356.956847,94484,371,3.16285998,5.134682164,-391,0.00027,0.333333333,0.022258956
1721,1783,TRAT1,613.2579673,22568,184,3.082423039,5.136481311,-553,0.000259,0.333333333,0.009976587
1722,1784,BIRC5,958.7709006,62200,420,3.163853029,2.163654948,-389,0.00027,0.333333333,0.029933532
1723,1785,WEE1,3043.332001,150780,529,3.22591857,3.963661708,-264,0.00028,0.333333333,0.037629457
1724,1786,GAPDH,2153.604487,97596,374,3.171300894,4.90719603,-374,0.000272,0.333333333,0.02550596
1725,1787,FOLH1,1682.44713,62634,286,3.133565045,5.60187762,-450,0.000266,0.333333333,0.017845059
1726,1788,IGFBP3,639.9358854,24256,184,3.08142999,5.322620023,-555,0.000259,0.333333333,0.010859669
1727,1789,AIF1,650.404672,21142,175,3.075471698,5.264523253,-567,0.000258,0.333333333,0.008474899
1728,1790,CASP1,1489.003927,47674,292,3.11469712,4.267995198,-488,0.000263,0.333333333,0.012297021
1729,1791,RFC3,8670.702258,383196,917,3.34409136,3.573304056,-26,0.0003,0.333333333,0.054780708
1730,1792,FAIM3,807.6067185,28416,212,3.094339623,4.763148798,-529,0.000261,0.333333333,0.01026869
1731,1793,CD79A,991.8048952,39170,286,3.11122145,3.448026462,-495,0.000263,0.333333333,0.013001294
1732,1794,KIF14,2407.786265,123456,483,3.206057597,3.682071302,-304,0.000277,0.333333333,0.035388922
1733,1795,HSPA1A,782.1600583,28982,205,3.092353525,5.273165224,-533,0.00026,0.333333333,0.012069975
1734,1796,HIC1,385.5373413,9228,97,3.045183714,8.817475615,-628,0.000254,0.333333333,0.004975844
1735,1797,SERPINB5,337.7480288,9506,103,3.046176763,7.129951206,-626,0.000254,0.333333333,0.005884441
1736,1798,NUFIP1,902.4242526,43874,251,3.115690169,4.755632906,-486,0.000264,0.333333333,0.01796523
1737,1799,TOPORS,2211.540644,103128,393,3.178252234,4.36157002,-360,0.000273,0.333333333,0.024976366
1738,1800,MYB,1889.363111,75682,351,3.148460775,4.931896801,-420,0.000268,0.5,0.022262555
1739,1801,KNTC1,2510.114469,118798,452,3.201588878,4.167563866,-313,0.000276,0.333333333,0.033402566
1740,1802,DLGAP5,2141.969345,133170,465,3.223435948,3.506024612,-269,0.000279,0.5,0.038917558
1741,1803,KIF11,3844.240019,219938,638,3.272591857,3.453086081,-170,0.000287,0.5,0.046729225
1742,1804,XRCC4,1782.542641,80042,361,3.157894737,4.631535627,-401,0.00027,0.333333333,0.025288139
1743,1805,CDC6,3864.126295,208768,764,3.268123138,2.449826638,-179,0.000287,0.5,0.044540611
1744,1806,CDKN2A,1404.640144,55338,292,3.128599801,5.260792405,-460,0.000265,0.5,0.019797036
1745,1807,MAPKAPK5,1672.52266,80710,343,3.157894737,4.725492044,-401,0.00027,0.5,0.02498585
1746,1808,PML,1755.892331,71642,337,3.145978153,4.842621281,-425,0.000268,0.333333333,0.019873408
1747,1809,CHAF1B,1950.706399,90224,408,3.175769613,4.049699267,-365,0.000272,0.5,0.029213556
1748,1810,LIG1,2425.248591,105666,402,3.188679245,4.924702624,-339,0.000274,0.333333333,0.031381429
1749,1811,CEBPZ,2742.693111,118620,415,3.188679245,4.928406088,-339,0.000274,0.333333333,0.027360051
1750,1812,INPP4B,1669.437481,63164,286,3.13306852,5.761099868,-451,0.000266,0.333333333,0.017625896
1751,1813,STAT6,1122.917174,38020,255,3.106752731,4.825385273,-504,0.000262,0.333333333,0.012219973
1752,1814,DHFR,1059.911446,71076,433,3.173286991,2.207608414,-370,0.000272,0.333333333,0.032039915
1753,1815,EPB41L1,787.0438729,29376,193,3.090863952,5.939343362,-536,0.00026,0.333333333,0.012000096
1754,1816,TNFSF10,1443.296539,49556,272,3.119165839,5.060014422,-479,0.000264,0.333333333,0.013501777
1755,1817,BNIP3L,1194.93753,45640,240,3.113207547,5.8937786,-491,0.000263,0.333333333,0.014980713
1756,1818,RARB,809.5589768,30522,211,3.093346574,5.173692845,-531,0.00026,0.333333333,0.012259549
1757,1819,MCM6,3484.389217,189914,669,3.252234359,2.848679091,-211,0.000284,0.5,0.043047574
1758,1820,PIAS1,4295.505612,185042,532,3.235352532,4.706881427,-245,0.000281,0.333333333,0.032497128
1759,1821,IKBKG,975.9203483,33716,217,3.088877855,5.465362705,-540,0.00026,0.333333333,0.010802217
1760,1822,DDX5,2005.256096,93018,389,3.168321748,4.265418451,-380,0.000271,0.333333333,0.024409909
1761,1823,PLK4,2557.663927,140612,589,3.223932473,2.82073455,-268,0.00028,0.5,0.038427638
1762,1824,TP63,912.6568483,33142,207,3.094339623,5.942674714,-529,0.000261,0.333333333,0.013067352
1763,1825,HIPK3,1670.441766,75874,347,3.153922542,4.448476974,-409,0.000269,0.333333333,0.022017624
1764,1826,CDK4,4793.207587,217526,650,3.262164846,3.831275955,-191,0.000286,0.5,0.041059043
1765,1827,PIK3C2A,2999.181004,119004,409,3.185700099,5.178179303,-345,0.000274,0.333333333,0.024663572
